ID,UID
1202043083317080064,1030309605090316288
1202043083317080064,1085498064645705728
1202043083317080064,1107557844855844864
1202043083317080064,1140590504158957568
1202043083317080064,1165866977472024576
1202043083317080064,1186939016244940800
1202043083317080064,1208326128596766720
1202043083317080064,1034137905000636417
1202043083317080064,1011167857596493824
1202043083317080064,1043029918014009345
1202043083317080064,970940146680868864
1202043083317080064,1144558351788859393
1202043083317080064,1165929239436120064
1202043083317080064,1000324666697728000
1202043083317080064,1034345063432650752
1202043083317080064,958767484902957056
1202043083317080064,1002342365695078401
1202043083317080064,1004740613814681601
1202043083317080064,1158352011990990850
1202043083317080064,1198882148389773313
1202043083317080064,1164061334763274241
1202043083317080064,1184071904245583874
1202043083317080064,1099996270947528704
1202043083317080064,1120529071585107968
1202043083317080064,1163457518439284738
1202043083317080064,1165866977715347456
1202043083317080064,1221657763954057217
1202043083317080064,715188502355247105
1202043083317080064,1221660522971463680
1202043083317080064,950967576980422657
1202043083317080064,1200397238788247552
1202043083317080064,806017361312481280
1202043083317080064,996645451045617664
1202043083317080064,1173907942799601664
1202043083317080064,66100180
1202043083317080064,204774678
1202043083317080064,765105291633405954
1202043083317080064,173259134
1202043083317080064,119710810
1202043083317080064,1001291760272736257
1202043083317080064,1144129307637239809
1202043083317080064,2711806214
1202043083317080064,970692564096499712
1202043083317080064,3473539813
1202043083317080064,970645330956963840
1202043083317080064,1208326229457133568
1202043083317080064,1088029978761977856
1202043083317080064,970645643965317126
1202043083317080064,1027050557465223169
1202043083317080064,1085375212575571968
1202043083317080064,1002073779848151041
1202043083317080064,1007214007827091456
1202043083317080064,1107868757156745216
1202043083317080064,1009734224369221632
1202043083317080064,1002059898929082370
1202043083317080064,1019066007447470080
1202043083317080064,1184354588213698561
1202043083317080064,964340295914569728
1202043083317080064,1107935587271467008
1202043083317080064,1146679484575170560
1202043083317080064,1110711077468168192
1202043083317080064,1125700985660198912
1202043083317080064,988101299106267138
1202043083317080064,965760241169088512
1202043083317080064,1146300489832837125
1202043083317080064,1015204476242677761
1202043083317080064,1144541744639250432
1202043083317080064,1144540365854167041
1202043083317080064,1143824438040748032
1202043083317080064,1141971886688989184
1202043083317080064,1144142348873392129
1470410100183830529,UNAUTHORIZED
1175605801,UNAUTHORIZED
184435660,UNAUTHORIZED
1482730170456834050,874501931758047232
1482730170456834050,778927219422797824
1482730170456834050,848764469115207680
1482730170456834050,1459735022899179520
1482730170456834050,219867859
1482922325129703430,991675491324084224
1482922325129703430,1420643716138631171
1482922325129703430,1257180002
1482922325129703430,1934010613
1482922325129703430,993283496
1482922325129703430,1181863232228610048
1482922325129703430,3969691152
1482922325129703430,799629701601837056
1482922325129703430,732924494
1482922325129703430,778927219422797824
1482922325129703430,1148569905697918976
1482922325129703430,920289838602919936
1482914308380303361,2450399874
1482914308380303361,726361445349228544
1482914308380303361,778927219422797824
1482914308380303361,963798280541954049
1482914308380303361,1273253376076079105
1482914308380303361,896619919285960704
1482914308380303361,1205829075673075712
1482914308380303361,1276939850885656576
1482914308380303361,1390537214585556992
1482914308380303361,1099261010861420544
1482914308380303361,713106019367292928
1482914308380303361,1637535348
1482914308380303361,1168011754099462146
1482914308380303361,2891837820
1482914308380303361,1436270760708898822
1482914308380303361,1374736463720411139
1482914308380303361,1368698695575769092
1482914308380303361,1384552758657785863
1482914308380303361,1383018286648991748
1482914308380303361,1326312306192515073
1482914308380303361,1282905419074002945
1482914308380303361,1278917662542716929
1482914308380303361,1100224792764936192
1482914308380303361,905847321518211072
1482914308380303361,1208025543171379203
1482914308380303361,1213827974195138567
1482914308380303361,1442299245478875138
1482914308380303361,855052954700619778
1482914308380303361,1156880147007455233
1482914308380303361,1346446254625026050
1482914308380303361,1384512956298272770
1482914308380303361,1177998779208720384
1482914308380303361,1102074155468414977
1482914308380303361,1090759578201935873
1482914308380303361,1238054242566279168
1482914308380303361,1195711642819911687
1482914308380303361,979999454383169536
1482914308380303361,3018524569
1482914308380303361,1301360301011382273
1482914308380303361,1453146206041874435
1482914308380303361,211434901
1482914308380303361,1291799367200907264
1482914308380303361,1048018930785083392
1482914308380303361,1709151715
1482914308380303361,1441714615889510410
1482914308380303361,801608410546335745
1482914308380303361,1343455266902220801
1482914308380303361,2407469887
1482914308380303361,1324781185092907008
1482914308380303361,1310252881103081478
1482914308380303361,1399627138836221955
1482914308380303361,1261933006530375686
1482914308380303361,1182807798
1482914308380303361,1287065499046535168
1482914308380303361,1193078836105113601
1482914308380303361,213244641
1482914308380303361,1225420784727781380
1482914308380303361,1189071811557806081
1482914308380303361,1111597401028984832
1482914308380303361,823742177222139904
1482914308380303361,1326096775883575301
1482914308380303361,1355453356643282953
1482914308380303361,905140794583007232
1482914308380303361,1193451203323056128
1482914308380303361,1034527326376054784
1482914308380303361,1041915108069261313
1482914308380303361,1372857417105477633
1482914308380303361,930356742675775488
1482914308380303361,1136279295020523521
1482914308380303361,1411423226924732417
1482914308380303361,1115131512410624000
1482914308380303361,1428659745884229638
1482914308380303361,140299298
1482914308380303361,770175718403690497
1482914308380303361,1036315658688946176
1482914308380303361,1194548766797287425
1482914308380303361,1323617892470935552
1482914308380303361,1166643677441060865
1482914308380303361,1457148813517660162
1482914308380303361,1378958695392927745
1482914308380303361,1415973499542261764
1482914308380303361,1377688757969723397
1482914308380303361,1231019028530921472
1482914308380303361,1456512770418311168
1482914308380303361,1345092716284153856
1482914308380303361,1185489599004471297
1482914308380303361,1269339030145114114
1482914308380303361,721985460516466690
1482914308380303361,1472296994345725952
1482914308380303361,4073881034
1482914308380303361,742717613252313090
1482914308380303361,891141485868994561
1482914308380303361,1343097019091415042
1482914308380303361,1434862628598214661
1482914308380303361,1440717546903146508
1482914308380303361,1356608242923765763
1482914308380303361,1186571262149058560
1482914308380303361,1420136507906695169
1482914308380303361,1472523077246676993
1482914308380303361,877619619829129216
1455475094197702658,130447415
1455475094197702658,552700119
1455475094197702658,1438759389557510146
1455475094197702658,874501931758047232
1455475094197702658,778927219422797824
1455475094197702658,1212690333462458369
1455475094197702658,1257180002
1455475094197702658,1111604531039596544
1455475094197702658,732924494
1455475094197702658,780770015121281024
1455475094197702658,958943678952648704
1455475094197702658,991675491324084224
1455475094197702658,1333531842
1455475094197702658,4573061594
1455475094197702658,2890842553
1455475094197702658,1356671798738210817
1455475094197702658,1059457329710526465
1455475094197702658,1181863232228610048
1455475094197702658,99853725
1455475094197702658,948962967843880960
1455475094197702658,2582637362
1455475094197702658,920289838602919936
1455475094197702658,1262212255363428354
1480819297568325633,UNAUTHORIZED
2423083058,874501931758047232
2423083058,778927219422797824
2423083058,1121007086635106304
2423083058,1257180002
2423083058,1466005338604417026
2423083058,799629701601837056
2423083058,1399508957249503232
2423083058,1273850074280255488
2423083058,1222123478943330304
2423083058,745131593392488449
2423083058,1021252598270066688
2423083058,922362870712504320
2423083058,843208358186295296
2423083058,712890188633022464
2423083058,715356906252935168
2423083058,739916957286322177
2423083058,2885265135
2423083058,464518102
1449217684705464325,874501931758047232
1449217684705464325,778927219422797824
1449217684705464325,1257180002
1449217684705464325,780770015121281024
1449217684705464325,732924494
1449217684705464325,1420643716138631171
1449217684705464325,935145435034816514
1449217684705464325,954635016780242945
1449217684705464325,900728012131360770
1449217684705464325,1447212417344172043
1449217684705464325,1054926036939399169
1449217684705464325,1379064577292337156
1449217684705464325,1366573606549942277
1449217684705464325,1021952828011474944
1449217684705464325,2522040290
1449217684705464325,1394193386706407425
1449217684705464325,1323955094161817603
1449217684705464325,137193337
1449217684705464325,1063314390504529920
1449217684705464325,1465218245016027137
1449217684705464325,1185774222053801985
1449217684705464325,1470995557456166913
1449217684705464325,867399262945988608
1449217684705464325,552700119
1449217684705464325,4856872770
1449217684705464325,823576682426531840
1449217684705464325,791900053044506624
1449217684705464325,122339708
1449217684705464325,3036621878
1449217684705464325,3704744353
1449217684705464325,147051225
1449217684705464325,1450639842996490245
1449217684705464325,2272500216
1449217684705464325,2942676985
1449217684705464325,1964452098
1449217684705464325,2272511066
1449217684705464325,1903428362
1449217684705464325,149481831
1449217684705464325,2272593702
1449217684705464325,2173047390
1449217684705464325,2854597802
1449217684705464325,313812206
1449217684705464325,3112928295
1449217684705464325,1047427019808563200
1449217684705464325,1089746873575890944
1449217684705464325,1089833862425788416
1449217684705464325,1089797432697745408
1449217684705464325,1076456124310671360
1449217684705464325,895665929937235968
104496584,778927219422797824
104496584,1212690333462458369
104496584,1257180002
104496584,1080471594655338497
104496584,35239426
104496584,790440869379780608
104496584,130447415
104496584,3534211278
104496584,791261566058369024
104496584,987521852082814976
104496584,1114095997666320384
104496584,1073880244510019584
104496584,354809548
104496584,196463169
104496584,68863735
104496584,1305909300347379712
104496584,915807247409848320
104496584,489284289
104496584,3222014778
104496584,1341234585393188864
104496584,201265624
104496584,987483248337932288
104496584,924015201602625536
104496584,2489632212
104496584,411191771
104496584,91969438
104496584,1246238782451376129
104496584,315772482
104496584,213596722
104496584,971289314985435136
104496584,1388862222038827011
104496584,1366369825346396162
104496584,100302807
104496584,472726323
104496584,3049031383
104496584,726682952730468357
104496584,1130021685351079938
104496584,285477802
104496584,3344498178
104496584,1049975477245378560
104496584,3205517611
104496584,371636032
104496584,3183653400
104496584,133148478
104496584,227125390
104496584,423644055
104496584,2335094162
104496584,998473815129702400
104496584,808691117621264384
104496584,1012719927839674370
104496584,991675491324084224
104496584,732924494
104496584,1046699459667607552
104496584,958943678952648704
104496584,780770015121281024
104496584,1420643716138631171
104496584,818673743983558657
104496584,2158954968
104496584,1177668639614365696
104496584,1121007086635106304
104496584,1111604531039596544
104496584,874501931758047232
104496584,805969190
104496584,255836264
104496584,791793883
104496584,880621944101404672
104496584,1236575187610394624
104496584,145989019
104496584,3329719033
104496584,1299294750294466561
104496584,578919046
104496584,3792954865
104496584,3298382016
104496584,2218044613
104496584,866249509
104496584,737931445528846336
104496584,819131426914172929
104496584,930869532679270401
104496584,2306545543
104496584,4002191780
104496584,769070659943235584
104496584,53807314
104496584,75125986
104496584,933562792187109376
104496584,265975931
104496584,727475088111464449
104496584,4014030559
104496584,1142835260155035649
104496584,3068670090
104496584,958615648799662080
104496584,484423587
104496584,715167425960914947
104496584,201651437
104496584,1329272597981237250
104496584,2611242096
104496584,742756764
104496584,1090710643328483328
104496584,1180199576650670080
104496584,63478778
104496584,1053652247207268352
104496584,1639377558
104496584,1018958064
104496584,417594692
104496584,838838090034737153
104496584,1338065654692208641
104496584,1214054777656508416
104496584,1904118818
104496584,786531076789248000
104496584,2800243133
104496584,1001281004357664768
104496584,2682340200
104496584,1113033844288966656
104496584,244472249
104496584,698509234049134592
104496584,482708089
104496584,981514009403736064
104496584,1281133680438607874
104496584,1168787787266457600
104496584,2470341990
104496584,1310524581103296514
104496584,124377629
104496584,1278130800
104496584,750212333461336064
104496584,115954384
104496584,4743172152
104496584,619178598
104496584,972079490
104496584,1064317162028822528
104496584,1420122487
104496584,1249718633002979329
104496584,856905893157273600
104496584,3031964511
104496584,1291358476690628609
104496584,1285863129360916480
104496584,2729866098
104496584,1049220526541926400
104496584,267556007
104496584,1015826201523380224
104496584,921214502175096833
104496584,1160534921561067520
104496584,2180791900
104496584,4620025927
104496584,70985317
104496584,853530087295115264
104496584,945549252746387456
104496584,3063578780
104496584,74973700
104496584,207005598
104496584,3335453780
104496584,143363512
104496584,128857389
104496584,1179380750157697024
104496584,3278861959
104496584,98143402
104496584,2865159350
104496584,1241244297719984128
104496584,221000935
104496584,1122243045959720960
104496584,1017216340124299264
104496584,175941847
104496584,1549889018
104496584,1182231909629190145
104496584,1675902222
104496584,536459469
104496584,246711127
104496584,832302206896386048
104496584,1076411261141712897
104496584,536955770
104496584,1139381696262860803
104496584,1128952933679132672
104496584,1143818724677263360
104496584,1099937886697181185
104496584,809979202329939968
104496584,1168369657079709696
104496584,292757477
104496584,878268440817139716
104496584,1147999909825540096
104496584,894200414987366402
104496584,101496836
104496584,224483731
104496584,714557145195229185
104496584,2545528232
104496584,2250385514
104496584,106717887
104496584,1125818842993659904
104496584,1190153491534082048
104496584,975638857545691137
104496584,733679786984366081
104496584,121751551
104496584,862708775236628480
104496584,111603894
104496584,129510298
104496584,790384679417282560
104496584,2359194679
104496584,190906788
104496584,46535246
104496584,1073758166305759233
104496584,141249398
104496584,242559075
104496584,847634144536350720
104496584,1121356769832226816
104496584,1088555132478844929
104496584,431317628
104496584,875589863818444800
104496584,772682710745690112
104496584,1066513720006737920
104496584,558794978
104496584,370921229
104496584,947430168
104496584,1054129161751523328
104496584,107080321
104496584,170335480
104496584,829364207317512193
104496584,759828182753161216
104496584,711549613354786820
104496584,978666038
104496584,4072741092
104496584,1006570658057187328
104496584,892705646360928256
104496584,2785163587
104496584,1499517998
104496584,24482962
104496584,82308656
104496584,1024292067655053312
104496584,458409079
104496584,939005671281852418
104496584,3180692430
104496584,491451775
104496584,724067031297851392
104496584,254263371
104496584,942407797269917696
104496584,1082727127751974912
104496584,1011107440417370112
104496584,4025528353
104496584,2874949860
104496584,716467368122122240
104496584,2434985048
104496584,4891481730
104496584,233131668
104496584,1006776452346535937
104496584,3188294702
104496584,3196662248
104496584,51104147
104496584,29082801
104496584,282283143
104496584,133852728
104496584,893331620622548992
104496584,3657408854
104496584,181962299
104496584,876734099783794688
104496584,83495654
104496584,137857547
104496584,727046447288340480
104496584,985864783168598023
104496584,1683694214
104496584,806492522893623296
104496584,87027640
104496584,895701594951434240
104496584,1268552473
104496584,872075489342627840
104496584,298794014
104496584,1029991602398220288
104496584,2317481743
104496584,842286567850819584
104496584,953531334160338949
104496584,2951263009
104496584,32820275
104496584,68896586
104496584,126913981
104496584,45458166
104496584,916335769156857856
104496584,183935236
104496584,915528345357553664
104496584,969945791253983234
104496584,230689455
104496584,133236159
104496584,2280707743
104496584,2985393938
104496584,2350473649
104496584,911129048880791552
104496584,2349485090
104496584,96793307
104496584,860022874123288576
104496584,937991325584109568
104496584,2173374913
104496584,945625807602434048
104496584,99669489
104496584,758341774410588160
104496584,1086514992
104496584,577209422
104496584,921733961365168128
104496584,927029242948337664
104496584,3678308352
104496584,432997636
104496584,3259653102
104496584,788322198
104496584,3115763124
104496584,976900581687283712
104496584,987751022008221696
104496584,4440734652
104496584,794394294
104496584,1168502323
104496584,23747129
104496584,789905194637066240
104496584,168505235
104496584,519908730
104496584,161204515
104496584,180044197
104496584,753479919707889665
104496584,3578875033
104496584,618073390
104496584,2917666082
104496584,3236908892
104496584,2429236016
104496584,2591604684
104496584,1874529968
104496584,75536311
104496584,3307764752
104496584,462876994
104496584,2359889982
104496584,821092609531613184
104496584,899668762273628160
104496584,1124831562
104496584,30321527
104496584,18946723
104496584,3018683869
104496584,75974281
104496584,47285504
104496584,580097412
104496584,856927394510192640
104496584,872074189426929664
104496584,265138417
104496584,773555984673406977
104496584,863777239011278848
104496584,755295321442299906
104496584,3109875126
104496584,38631081
104496584,620540878
104496584,243509729
104496584,129858796
104496584,121340987
104496584,2918602404
104496584,3006327240
104496584,1662736285
104496584,491152240
104496584,3878126713
104496584,470232486
104496584,2823903619
104496584,1118508038
104496584,705658859910668288
104496584,148710305
104496584,3390637938
104496584,264804903
104496584,573764528
104496584,275963013
104496584,106673037
104496584,2792070189
104496584,2463184548
104496584,266985032
104496584,715188502355247105
104496584,1113067399
104496584,2572201045
104496584,1286403678
104496584,2968069742
104496584,2681452964
104496584,66100180
104496584,1683656540
104496584,2782032356
104496584,1029958404
104496584,583573386
104496584,3548281033
104496584,795940018854367232
104496584,179768941
104496584,1558161649
104496584,320452169
104496584,89691198
104496584,636784248
104496584,471062026
104496584,713400389094092800
104496584,804279340842160134
104496584,172280714
104496584,3445729458
104496584,3590182397
104496584,2653305326
104496584,488997282
104496584,392784126
104496584,4804737213
104496584,4626949140
104496584,507401094
104496584,56945417
104496584,2441083346
104496584,276966448
104496584,1318449463
104496584,190180660
104496584,2907862909
104496584,423367909
104496584,731790889123618821
104496584,236577028
104496584,700683711759544321
104496584,176665595
104496584,796854564808888322
104496584,56654358
104496584,2369262818
104496584,601851181
104496584,4833964834
104496584,1455779773
104496584,360391802
104496584,570906711
104496584,97622101
104496584,568868490
104496584,2322609067
104496584,4047541458
104496584,765088876230684672
104496584,215335204
104496584,783650776782479365
104496584,338372835
104496584,635283597
104496584,1479777618
104496584,865723926
104496584,717904417
104496584,85332631
104496584,77750156
104496584,420826963
104496584,36022329
104496584,341382734
104496584,2678559433
104496584,156831186
104496584,232635754
104496584,762704095291461633
104496584,2966475775
104496584,757400085986545665
104496584,217780982
104496584,141723974
104496584,201969770
104496584,2796504338
104496584,719801006272458752
104496584,711194971953430528
104496584,444108814
104496584,372237047
104496584,1151783216
104496584,1580434477
104496584,187467685
104496584,167599480
104496584,1090709390
104496584,554808525
104496584,1475010715
104496584,139690665
104496584,310780236
104496584,2732225108
104496584,62535041
104496584,971597558
104496584,600293691
104496584,174479848
104496584,28728782
104496584,531753305
104496584,2722946988
104496584,375136366
104496584,132130339
104496584,76701320
104496584,3256243039
104496584,233464926
104496584,4621570405
104496584,107904701
104496584,1401610628
104496584,98669774
104496584,150767886
104496584,589243305
104496584,2461256419
104496584,335271585
104496584,730950179394740225
104496584,1023456840
104496584,84622471
104496584,376728442
104496584,2982853411
104496584,330972230
104496584,62049873
104496584,336867676
104496584,3695423172
104496584,68091220
104496584,3193534184
104496584,759095312
104496584,1606221270
104496584,2791626858
104496584,2313874338
104496584,237733594
104496584,758825280
104496584,93332575
104496584,784827246
104496584,3511274712
104496584,23430573
104496584,589120302
104496584,1414228380
104496584,4634024112
104496584,231343689
104496584,287996907
104496584,428914987
104496584,1047701874
104496584,259481520
104496584,121440121
104496584,619379366
104496584,29356371
104496584,3242864136
104496584,1096796514
104496584,706832504188043264
104496584,389494159
104496584,1412833435
104496584,2940565892
104496584,2787668977
104496584,4763242214
104496584,1388058572
104496584,127471217
104496584,379665469
104496584,3013569151
104496584,558041959
104496584,113930557
104496584,58742331
104496584,3321618967
104496584,116397106
104496584,4758915847
104496584,144345285
104496584,69360461
104496584,4584998532
104496584,65236659
104496584,3004609033
104496584,109774195
104496584,282362203
104496584,11928542
104496584,1667323249
104496584,3426725120
104496584,49304310
104496584,38980820
104496584,98210917
104496584,200406959
104496584,3751939634
104496584,2874945439
104496584,339650190
104496584,66915132
104496584,169873486
104496584,44919862
104496584,2910013908
104496584,3012076008
104496584,332080025
104496584,4345824986
104496584,151928355
104496584,81031140
104496584,2347140422
104496584,261322178
104496584,135311431
104496584,1088017429
104496584,3160478077
104496584,30660771
104496584,623695329
104496584,145880077
104496584,179830959
104496584,12190992
104496584,34342939
104496584,225090966
104496584,514085930
104496584,586587302
104496584,86334065
104496584,954542976
104496584,1586504804
104496584,379426797
104496584,761848734
104496584,212801714
104496584,1910421584
104496584,232109847
104496584,758007895
104496584,3091696857
104496584,711539502
104496584,102710794
104496584,577186482
104496584,125680331
104496584,133158481
104496584,543983009
104496584,2709109447
104496584,2814399792
104496584,153359313
104496584,1418587068
104496584,292831227
104496584,406734633
104496584,2470067557
104496584,188503391
104496584,2880736392
104496584,101921220
104496584,365843989
104496584,1023764736
104496584,106422804
104496584,164511521
104496584,87100219
104496584,169424369
104496584,995156288
104496584,2323774621
104496584,372647034
104496584,1977078998
104496584,65504550
104496584,98165946
104496584,99249202
104496584,303484761
104496584,59431361
104496584,180330662
104496584,916772827
104496584,420759847
104496584,400430619
104496584,2382175028
104496584,300950177
104496584,14568688
104496584,3247885542
104496584,553480083
104496584,362401254
104496584,1247081449
104496584,1622150732
104496584,424132533
104496584,207100440
104496584,751083294
104496584,2259151638
104496584,627346588
104496584,136030665
104496584,3179360132
104496584,333483402
104496584,92711055
104496584,232899777
104496584,717830418
104496584,30666109
104496584,1547478085
104496584,469991799
104496584,90784871
104496584,2324934042
104496584,129507920
104496584,126976853
104496584,1082163517
104496584,224660540
104496584,128372998
104496584,3242463152
104496584,14131094
104496584,145965717
104496584,208497484
104496584,1052638974
104496584,281789341
104496584,44791521
104496584,307902310
104496584,163151565
104496584,2888006497
104496584,628849076
104496584,1590998390
104496584,129229141
104496584,396466885
104496584,182743303
104496584,191061909
104496584,1363490989
104496584,461193317
104496584,809972082
104496584,333906850
104496584,508895130
104496584,2275917554
104496584,778044398
104496584,470868053
104496584,135037393
104496584,159113513
104496584,2425140553
104496584,62239831
104496584,160842167
104496584,2793976860
104496584,99422361
104496584,138046210
104496584,1229454721
104496584,28071669
104496584,2801645844
104496584,409371585
104496584,3265939170
104496584,296135298
104496584,509922252
104496584,599428592
104496584,216920176
104496584,111832986
104496584,2599007448
104496584,19232419
104496584,1366734036
104496584,187175599
104496584,62981445
104496584,5594372
104496584,238823470
104496584,607999198
104496584,1644387690
104496584,2286645295
104496584,83783239
104496584,915706190
104496584,2703336625
104496584,117747221
104496584,2212178120
104496584,3178889304
104496584,108459776
104496584,3009890060
104496584,441923547
104496584,1232638836
104496584,393801443
104496584,162423064
104496584,36673807
104496584,395867881
104496584,2586822086
104496584,451457423
104496584,164720026
104496584,516496594
104496584,2750699876
104496584,14192281
104496584,2646789230
104496584,251185820
104496584,2745136212
104496584,3071373024
104496584,205368963
104496584,2734261538
104496584,140937811
104496584,2458418533
104496584,2769185466
104496584,2953714380
104496584,200625401
104496584,110578531
104496584,2170430696
104496584,596290924
104496584,31160361
104496584,293431780
104496584,250064870
104496584,2892839414
104496584,2422157281
104496584,100935301
104496584,69531909
104496584,1634328752
104496584,494657986
104496584,113309166
104496584,101385203
104496584,352446591
104496584,201265808
104496584,409814080
104496584,127469098
104496584,131732785
104496584,75272625
104496584,2317132424
104496584,115685033
104496584,57149661
104496584,2368964641
104496584,186306205
104496584,106568190
104496584,359259866
104496584,109843704
104496584,945693133
104496584,355377871
104496584,2215129730
104496584,106787761
104496584,158621729
104496584,241041863
104496584,463568261
104496584,1017234848
104496584,592972353
104496584,128984864
104496584,18149466
104496584,105234496
104496584,303012623
104496584,123238790
104496584,398486804
104496584,960914174
104496584,1678155192
104496584,2582637362
104496584,2595718380
104496584,145991905
104496584,106349507
104496584,75756635
104496584,267684720
104496584,263135153
104496584,104387597
104496584,93189876
104496584,452719280
104496584,133107055
104496584,545765876
104496584,148636358
104496584,14882478
104496584,386331048
104496584,162306153
104496584,175917897
104496584,209650377
104496584,816394766
104496584,1080029474
104496584,296018728
104496584,271388831
104496584,557519600
104496584,16400123
104496584,1474426405
104496584,101190268
104496584,1065741072
104496584,156282510
104496584,2558694882
104496584,128817608
104496584,119744178
104496584,920522178
104496584,396535193
104496584,359352468
104496584,520082765
104496584,329110508
104496584,1058028523
104496584,284618781
104496584,254119582
104496584,1523835464
104496584,87918941
104496584,163861349
104496584,15789287
104496584,82628197
104496584,122854729
104496584,291304102
104496584,2243043469
104496584,500676781
104496584,69525683
104496584,707505690
104496584,2420554465
104496584,477606503
104496584,16819444
104496584,1072443426
104496584,988064652
104496584,153455768
104496584,230743337
104496584,397257718
104496584,277416505
104496584,21400792
104496584,18905825
104496584,122862572
104496584,516507786
104496584,121101718
104496584,2340213512
104496584,105973130
104496584,610045331
104496584,376061701
104496584,150508565
104496584,230278020
104496584,152236940
104496584,57609444
104496584,839647861
104496584,220020691
104496584,849045967
104496584,921361056
104496584,1480269756
104496584,618692796
104496584,119102047
104496584,586358182
104496584,600832949
104496584,200989189
104496584,134361071
104496584,574426876
104496584,57269143
104496584,848586858
104496584,1369622058
104496584,1952823020
104496584,1562709296
104496584,530840530
104496584,622007993
104496584,216582509
104496584,202237228
104496584,256841149
104496584,152612153
104496584,200378561
104496584,129898946
104496584,107693067
104496584,134465951
104496584,327120976
104496584,409765945
104496584,173049825
104496584,1423253334
104496584,1005923713
104496584,95209625
104496584,517713962
104496584,152694366
104496584,116709576
104496584,1147951314
104496584,751395972
104496584,211204541
104496584,1570086542
104496584,209576618
104496584,492030489
104496584,1070615886
104496584,259598915
104496584,97632983
104496584,122132370
104496584,1183952293
104496584,898967972
104496584,175592280
104496584,1540272481
104496584,1264025790
104496584,1351982076
104496584,114658878
104496584,949891315
104496584,148640420
104496584,66283016
104496584,871487982
104496584,144385094
104496584,901539650
104496584,292429030
104496584,762360571
104496584,960697795
104496584,438850867
104496584,358261978
104496584,199163348
104496584,125002121
104496584,56290515
104496584,264763963
104496584,60262786
104496584,144551844
104496584,352049259
104496584,204697998
104496584,81534243
104496584,217027467
104496584,141952856
104496584,210710651
104496584,80140384
104496584,320808579
104496584,14718688
104496584,500663042
104496584,343286186
104496584,64333729
104496584,70648169
104496584,104869108
104496584,114811932
104496584,522535567
104496584,168947108
104496584,568143833
104496584,245677083
104496584,185085180
104496584,512996751
104496584,90920536
104496584,158613452
104496584,122385325
104496584,8909522
104496584,96954440
104496584,250612614
104496584,163827198
104496584,398756978
104496584,137978269
104496584,271398752
104496584,153734556
104496584,219288642
104496584,110727477
104496584,380084930
104496584,127411511
104496584,365377631
104496584,421020450
